EnglishName,ScientificName,Introduced,BCR,State,Country,PopulationEstimate,LCL,UCL
House Wren,Troglodytes aedon,0,23,IL,USA,52319.00,10470.00,103582.00
House Wren,Troglodytes aedon,0,34,NM,USA,45780.00,0.00,104641.00
House Wren,Troglodytes aedon,0,28,MD,USA,45631.00,28456.00,67805.00
House Wren,Troglodytes aedon,0,14,NH,USA,41216.00,20377.00,69744.00
House Wren,Troglodytes aedon,0,30,MD,USA,40534.00,19302.00,70751.00
House Wren,Troglodytes aedon,0,30,NH,USA,39434.00,13836.00,72442.00
House Wren,Troglodytes aedon,0,28,KY,USA,39146.00,744.00,94889.00
House Wren,Troglodytes aedon,0,24,IL,USA,38423.00,10949.00,76552.00
House Wren,Troglodytes aedon,0,10,CO,USA,38235.00,1618.00,108746.00
House Wren,Troglodytes aedon,0,14,ME,USA,37418.00,19026.00,60380.00
House Wren,Troglodytes aedon,0,30,RI,USA,34809.00,24290.00,48590.00
House Wren,Troglodytes aedon,0,13,QC,CAN,34622.00,15843.00,60216.00
House Wren,Troglodytes aedon,0,5,BC,CAN,33093.00,0.00,112110.00
House Wren,Troglodytes aedon,0,12,MB,CAN,32774.00,9912.00,63694.00
House Wren,Troglodytes aedon,0,10,BC,CAN,32360.00,5865.00,75151.00
House Wren,Troglodytes aedon,0,12,QC,CAN,30234.00,11317.00,57088.00
House Wren,Troglodytes aedon,0,29,NC,USA,29223.00,13324.00,50595.00
House Wren,Troglodytes aedon,0,22,WI,USA,26988.00,18945.00,36922.00
House Wren,Troglodytes aedon,0,10,UT,USA,22844.00,15491.00,32822.00
House Wren,Troglodytes aedon,0,29,GA,USA,22745.00,7108.00,43247.00
House Wren,Troglodytes aedon,0,13,VT,USA,22659.00,12657.00,36801.00
House Wren,Troglodytes aedon,0,30,NY,USA,22577.00,6031.00,47111.00
House Wren,Troglodytes aedon,0,14,MA,USA,22074.00,11578.00,38006.00
House Wren,Troglodytes aedon,0,33,CA,USA,17646.00,0.00,55926.00
House Wren,Troglodytes aedon,0,14,QC,CAN,17232.00,5659.00,32816.00
House Wren,Troglodytes aedon,0,5,WA,USA,15400.00,3009.00,34655.00
House Wren,Troglodytes aedon,0,30,ME,USA,15290.00,10510.00,21793.00
House Wren,Troglodytes aedon,0,26,MO,USA,15221.00,0.00,45801.00
House Wren,Troglodytes aedon,0,17,NE,USA,14175.00,5515.00,26934.00
House Wren,Troglodytes aedon,0,28,GA,USA,13882.00,4845.00,25101.00
House Wren,Troglodytes aedon,0,28,CT,USA,12057.00,7892.00,17687.00
House Wren,Troglodytes aedon,0,8,ON,CAN,11785.00,657.00,30940.00
House Wren,Troglodytes aedon,0,24,AR,USA,11546.00,471.00,33945.00
House Wren,Troglodytes aedon,0,30,DE,USA,11442.00,5296.00,20232.00
House Wren,Troglodytes aedon,0,19,OK,USA,10878.00,3220.00,22983.00
House Wren,Troglodytes aedon,0,18,SD,USA,10747.00,2296.00,24956.00
House Wren,Troglodytes aedon,0,19,SD,USA,10264.00,5346.00,16864.00
House Wren,Troglodytes aedon,0,18,WY,USA,9782.00,0.00,27351.00
House Wren,Troglodytes aedon,0,28,MA,USA,9396.00,6149.00,13783.00
House Wren,Troglodytes aedon,0,24,OH,USA,9259.00,5691.00,14036.00
House Wren,Troglodytes aedon,0,25,AR,USA,7651.00,0.00,23360.00
House Wren,Troglodytes aedon,0,9,UT,USA,7398.00,0.00,22219.00
House Wren,Troglodytes aedon,0,18,KS,USA,6932.00,0.00,17770.00
House Wren,Troglodytes aedon,0,29,SC,USA,6715.00,1087.00,14884.00
House Wren,Troglodytes aedon,0,8,MB,CAN,6008.00,0.00,16730.00
House Wren,Troglodytes aedon,0,24,TN,USA,5286.00,1175.00,11317.00
House Wren,Troglodytes aedon,0,15,NV,USA,4543.00,2497.00,7375.00
House Wren,Troglodytes aedon,0,29,DE,USA,4361.00,2571.00,6903.00
House Wren,Troglodytes aedon,0,27,VA,USA,4284.00,273.00,11471.00
House Wren,Troglodytes aedon,0,14,CT,USA,4197.00,2285.00,6569.00
House Wren,Troglodytes aedon,0,27,TN,USA,3676.00,0.00,9517.00
House Wren,Troglodytes aedon,0,27,NC,USA,3326.00,540.00,7886.00
House Wren,Troglodytes aedon,0,29,NY,USA,2842.00,1792.00,4204.00
House Wren,Troglodytes aedon,0,30,PA,USA,2712.00,1604.00,4107.00
House Wren,Troglodytes aedon,0,19,TX,USA,2661.00,0.00,7614.00
House Wren,Troglodytes aedon,0,21,OK,USA,2261.00,0.00,6445.00
House Wren,Troglodytes aedon,0,28,AL,USA,2097.00,520.00,4488.00
House Wren,Troglodytes aedon,0,16,ID,USA,1810.00,958.00,3081.00
House Wren,Troglodytes aedon,0,27,MS,USA,1526.00,0.00,5979.00
House Wren,Troglodytes aedon,0,18,TX,USA,1442.00,0.00,4669.00
House Wren,Troglodytes aedon,0,23,OH,USA,1410.00,874.00,2150.00
House Wren,Troglodytes aedon,0,18,OK,USA,1333.00,0.00,3980.00
House Wren,Troglodytes aedon,0,33,AZ,USA,933.00,0.00,3802.00
House Wren,Troglodytes aedon,0,25,TX,USA,913.00,0.00,3816.00
House Wren,Troglodytes aedon,0,20,TX,USA,834.00,0.00,3784.00
House Wren,Troglodytes aedon,0,27,KY,USA,755.00,0.00,2559.00
House Wren,Troglodytes aedon,0,30,VT,USA,505.00,178.00,928.00
House Wren,Troglodytes aedon,0,9,WY,USA,477.00,181.00,921.00
House Wren,Troglodytes aedon,0,18,NM,USA,469.00,0.00,2154.00
House Wren,Troglodytes aedon,0,16,NV,USA,363.00,0.00,1207.00
House Wren,Troglodytes aedon,0,27,SC,USA,318.00,0.00,1494.00
House Wren,Troglodytes aedon,0,29,AL,USA,295.00,0.00,1158.00
House Wren,Troglodytes aedon,0,27,AL,USA,278.00,0.00,1192.00
House Wren,Troglodytes aedon,0,22,OK,USA,262.00,0.00,1210.00
House Wren,Troglodytes aedon,0,14,NB,CAN,239.00,0.00,1128.00
House Wren,Troglodytes aedon,0,26,IL,USA,232.00,0.00,544.00
House Wren,Troglodytes aedon,0,27,GA,USA,197.00,0.00,1007.00
House Wren,Troglodytes aedon,0,35,AZ,USA,191.00,0.00,688.00
House Wren,Troglodytes aedon,0,26,KY,USA,188.00,0.00,441.00
House Wren,Troglodytes aedon,0,21,KS,USA,27.00,0.00,77.00
Pacific Wren,Troglodytes pacificus,0,5,AK,USA,2278352.00,1098476.00,3832899.00
Pacific Wren,Troglodytes pacificus,0,5,BC,CAN,1950777.00,998200.00,3482257.00
Pacific Wren,Troglodytes pacificus,0,10,BC,CAN,679336.00,337071.00,1167260.00
Pacific Wren,Troglodytes pacificus,0,2,AK,USA,656316.00,0.00,2118784.00
Pacific Wren,Troglodytes pacificus,0,5,WA,USA,586180.00,290443.00,1030129.00
Pacific Wren,Troglodytes pacificus,0,5,OR,USA,513256.00,240918.00,980415.00
Pacific Wren,Troglodytes pacificus,0,10,ID,USA,269910.00,101132.00,537150.00
Pacific Wren,Troglodytes pacificus,0,9,WA,USA,241633.00,66829.00,525491.00
Pacific Wren,Troglodytes pacificus,0,9,BC,CAN,75370.00,23968.00,161012.00
Pacific Wren,Troglodytes pacificus,0,32,CA,USA,63534.00,6156.00,170808.00
Pacific Wren,Troglodytes pacificus,0,5,CA,USA,50573.00,21556.00,99265.00
Pacific Wren,Troglodytes pacificus,0,4,BC,CAN,49665.00,0.00,169354.00
Pacific Wren,Troglodytes pacificus,0,10,MT,USA,47663.00,15499.00,107401.00
Pacific Wren,Troglodytes pacificus,0,10,WA,USA,22885.00,4948.00,55780.00
Pacific Wren,Troglodytes pacificus,0,15,CA,USA,17690.00,6521.00,37196.00
Pacific Wren,Troglodytes pacificus,0,10,OR,USA,10935.00,3080.00,22991.00
Pacific Wren,Troglodytes pacificus,0,10,AB,CAN,7098.00,0.00,20474.00
Pacific Wren,Troglodytes pacificus,0,9,NV,USA,3712.00,0.00,17648.00
Pacific Wren,Troglodytes pacificus,0,9,OR,USA,3683.00,0.00,13432.00
Winter Wren,Troglodytes hiemalis,0,8,ON,CAN,3006837.00,1761519.00,4899463.00
Winter Wren,Troglodytes hiemalis,0,8,QC,CAN,2133155.00,1190528.00,3690122.00
Winter Wren,Troglodytes hiemalis,0,7,ON,CAN,975078.00,975078.00,975078.00
Winter Wren,Troglodytes hiemalis,0,12,QC,CAN,964928.00,532543.00,1561123.00
Winter Wren,Troglodytes hiemalis,0,12,ON,CAN,877347.00,519563.00,1428966.00
Winter Wren,Troglodytes hiemalis,0,8,MB,CAN,624008.00,212495.00,1257023.00
Winter Wren,Troglodytes hiemalis,0,8,SK,CAN,313917.00,0.00,848719.00
Winter Wren,Troglodytes hiemalis,0,7,QC,CAN,311768.00,170915.00,513677.00
Winter Wren,Troglodytes hiemalis,0,14,ME,USA,302438.00,165775.00,523209.00
Winter Wren,Troglodytes hiemalis,0,14,QC,CAN,251669.00,132342.00,444204.00
Winter Wren,Troglodytes hiemalis,0,14,NB,CAN,199730.00,98954.00,353016.00
Winter Wren,Troglodytes hiemalis,0,6,SK,CAN,181006.00,63136.00,388320.00
Winter Wren,Troglodytes hiemalis,0,12,MN,USA,176687.00,79922.00,324217.00
Winter Wren,Troglodytes hiemalis,0,12,MI,USA,134746.00,69875.00,238804.00
Winter Wren,Troglodytes hiemalis,0,6,MB,CAN,113555.00,22899.00,300710.00
Winter Wren,Troglodytes hiemalis,0,14,NY,USA,100029.00,44041.00,186602.00
Winter Wren,Troglodytes hiemalis,0,6,AB,CAN,54648.00,13326.00,123332.00
Winter Wren,Troglodytes hiemalis,0,12,WI,USA,53877.00,28348.00,95004.00
Winter Wren,Troglodytes hiemalis,0,14,NS,CAN,48684.00,24786.00,86506.00
Winter Wren,Troglodytes hiemalis,0,8,NL,CAN,44787.00,7530.00,109808.00
Winter Wren,Troglodytes hiemalis,0,14,NH,USA,44594.00,18637.00,84112.00
Winter Wren,Troglodytes hiemalis,0,7,NL,CAN,43814.00,0.00,133930.00
Winter Wren,Troglodytes hiemalis,0,14,VT,USA,43210.00,22784.00,73213.00
Winter Wren,Troglodytes hiemalis,0,13,ON,CAN,25800.00,10663.00,50299.00
Winter Wren,Troglodytes hiemalis,0,6,BC,CAN,19097.00,0.00,64588.00
Winter Wren,Troglodytes hiemalis,0,12,MB,CAN,19053.00,6457.00,37370.00
Winter Wren,Troglodytes hiemalis,0,28,PA,USA,16834.00,7715.00,31831.00
Winter Wren,Troglodytes hiemalis,0,13,QC,CAN,10120.00,3650.00,21133.00
Winter Wren,Troglodytes hiemalis,0,28,NY,USA,9082.00,3699.00,18135.00
Winter Wren,Troglodytes hiemalis,0,14,MA,USA,7775.00,3301.00,14352.00
Winter Wren,Troglodytes hiemalis,0,28,WV,USA,7226.00,610.00,18849.00
Winter Wren,Troglodytes hiemalis,0,10,BC,CAN,6560.00,0.00,24804.00
Winter Wren,Troglodytes hiemalis,0,13,NY,USA,6239.00,165.00,22252.00
Winter Wren,Troglodytes hiemalis,0,28,NC,USA,3040.00,0.00,8908.00
Winter Wren,Troglodytes hiemalis,0,23,WI,USA,2858.00,193.00,8050.00
Winter Wren,Troglodytes hiemalis,0,14,PE,CAN,2538.00,1132.00,4971.00
Winter Wren,Troglodytes hiemalis,0,6,NT,CAN,872.00,0.00,3081.00
Winter Wren,Troglodytes hiemalis,0,28,TN,USA,520.00,0.00,2144.00
Winter Wren,Troglodytes hiemalis,0,23,MI,USA,492.00,0.00,1583.00
Winter Wren,Troglodytes hiemalis,0,30,NH,USA,450.00,45.00,1244.00
Winter Wren,Troglodytes hiemalis,0,30,MA,USA,358.00,0.00,1036.00
Winter Wren,Troglodytes hiemalis,0,28,CT,USA,199.00,0.00,497.00
Winter Wren,Troglodytes hiemalis,0,11,MN,USA,155.00,0.00,714.00
Winter Wren,Troglodytes hiemalis,0,13,PA,USA,148.00,0.00,633.00
Winter Wren,Troglodytes hiemalis,0,13,VT,USA,127.00,0.00,534.00
Winter Wren,Troglodytes hiemalis,0,14,CT,USA,121.00,0.00,351.00
Winter Wren,Troglodytes hiemalis,0,30,CT,USA,105.00,0.00,471.00
Winter Wren,Troglodytes hiemalis,0,28,MA,USA,89.00,0.00,221.00
Winter Wren,Troglodytes hiemalis,0,28,MD,USA,57.00,0.00,188.00
Winter Wren,Troglodytes hiemalis,0,30,VT,USA,9.00,1.00,24.00
Sedge Wren,Cistothorus platensis,0,11,ND,USA,812416.00,454571.00,1292069.00
Sedge Wren,Cistothorus platensis,0,12,MN,USA,747460.00,426395.00,1190200.00
Sedge Wren,Cistothorus platensis,0,6,MB,CAN,626847.00,329443.00,1014124.00
Sedge Wren,Cistothorus platensis,0,11,SD,USA,554891.00,327710.00,879386.00
Sedge Wren,Cistothorus platensis,0,11,MN,USA,525452.00,300884.00,821703.00
Sedge Wren,Cistothorus platensis,0,23,WI,USA,350613.00,210260.00,529403.00
Sedge Wren,Cistothorus platensis,0,11,MB,CAN,318133.00,195863.00,475166.00
Sedge Wren,Cistothorus platensis,0,23,MN,USA,308920.00,174445.00,486744.00
Sedge Wren,Cistothorus platensis,0,12,WI,USA,131701.00,55041.00,247553.00
Sedge Wren,Cistothorus platensis,0,11,SK,CAN,96590.00,32823.00,192306.00
Sedge Wren,Cistothorus platensis,0,12,ON,CAN,74993.00,16527.00,159956.00
Sedge Wren,Cistothorus platensis,0,6,SK,CAN,71324.00,6670.00,173608.00
Sedge Wren,Cistothorus platensis,0,12,MB,CAN,62846.00,27026.00,118405.00
Sedge Wren,Cistothorus platensis,0,11,IA,USA,58878.00,6278.00,149961.00
Sedge Wren,Cistothorus platensis,0,22,IA,USA,48725.00,21421.00,84899.00
Sedge Wren,Cistothorus platensis,0,8,ON,CAN,44428.00,13239.00,87399.00
Sedge Wren,Cistothorus platensis,0,12,MI,USA,34217.00,11375.00,74071.00
Sedge Wren,Cistothorus platensis,0,17,ND,USA,26949.00,7204.00,55436.00
Sedge Wren,Cistothorus platensis,0,22,MN,USA,22666.00,4700.00,49042.00
Sedge Wren,Cistothorus platensis,0,22,IL,USA,16121.00,7001.00,29804.00
Sedge Wren,Cistothorus platensis,0,8,MB,CAN,15253.00,0.00,36520.00
Sedge Wren,Cistothorus platensis,0,22,MO,USA,12109.00,2910.00,28071.00
Sedge Wren,Cistothorus platensis,0,11,NE,USA,8770.00,0.00,28646.00
Sedge Wren,Cistothorus platensis,0,23,MI,USA,7670.00,2495.00,15592.00
Sedge Wren,Cistothorus platensis,0,22,NE,USA,6117.00,0.00,19283.00
Sedge Wren,Cistothorus platensis,0,19,NE,USA,5718.00,0.00,19836.00
Sedge Wren,Cistothorus platensis,0,17,SD,USA,5402.00,0.00,18180.00
Sedge Wren,Cistothorus platensis,0,6,AB,CAN,5114.00,0.00,12182.00
Sedge Wren,Cistothorus platensis,0,13,ON,CAN,3742.00,936.00,7893.00
Sedge Wren,Cistothorus platensis,0,22,KS,USA,2995.00,0.00,9106.00
Sedge Wren,Cistothorus platensis,0,23,IN,USA,2583.00,0.00,7965.00
Sedge Wren,Cistothorus platensis,0,22,OH,USA,1912.00,0.00,6593.00
Sedge Wren,Cistothorus platensis,0,11,MT,USA,1403.00,0.00,6415.00
Sedge Wren,Cistothorus platensis,0,22,IN,USA,1292.00,0.00,3931.00
Sedge Wren,Cistothorus platensis,0,19,KS,USA,1288.00,0.00,5387.00
Sedge Wren,Cistothorus platensis,0,23,IL,USA,786.00,0.00,2709.00
Sedge Wren,Cistothorus platensis,0,22,WI,USA,536.00,0.00,2095.00
Sedge Wren,Cistothorus platensis,0,13,OH,USA,506.00,0.00,1648.00
Sedge Wren,Cistothorus platensis,0,13,NY,USA,465.00,0.00,1522.00
Sedge Wren,Cistothorus platensis,0,14,NH,USA,140.00,0.00,696.00
Sedge Wren,Cistothorus platensis,0,23,OH,USA,22.00,0.00,66.00
Marsh Wren,Cistothorus palustris,0,11,ND,USA,4231778.00,2054502.00,7608685.00
Marsh Wren,Cistothorus palustris,0,11,SD,USA,1071724.00,546647.00,1796402.00
Marsh Wren,Cistothorus palustris,0,10,WY,USA,456903.00,6197.00,1562263.00
Marsh Wren,Cistothorus palustris,0,9,UT,USA,424932.00,0.00,1510196.00
Marsh Wren,Cistothorus palustris,0,10,BC,CAN,380800.00,145558.00,700179.00
Marsh Wren,Cistothorus palustris,0,9,OR,USA,373383.00,40305.00,867322.00
Marsh Wren,Cistothorus palustris,0,11,MB,CAN,354350.00,197304.00,582504.00
Marsh Wren,Cistothorus palustris,0,9,CA,USA,326757.00,11982.00,1006636.00
Marsh Wren,Cistothorus palustris,0,19,NE,USA,308325.00,2791.00,881093.00
Marsh Wren,Cistothorus palustris,0,6,MB,CAN,253785.00,67165.00,538564.00
Marsh Wren,Cistothorus palustris,0,11,MN,USA,241791.00,121440.00,406860.00
Marsh Wren,Cistothorus palustris,0,32,CA,USA,211204.00,24446.00,477248.00
Marsh Wren,Cistothorus palustris,0,6,AB,CAN,205042.00,25180.00,574042.00
Marsh Wren,Cistothorus palustris,0,8,SK,CAN,184113.00,0.00,502814.00
Marsh Wren,Cistothorus palustris,0,23,MN,USA,174295.00,50037.00,341305.00
Marsh Wren,Cistothorus palustris,0,5,WA,USA,142344.00,37556.00,328361.00
Marsh Wren,Cistothorus palustris,0,11,SK,CAN,142014.00,59468.00,262677.00
Marsh Wren,Cistothorus palustris,0,10,MT,USA,109942.00,21103.00,251414.00
Marsh Wren,Cistothorus palustris,0,9,WA,USA,109428.00,39958.00,211443.00
Marsh Wren,Cistothorus palustris,0,37,LA,USA,106975.00,18686.00,237731.00
Marsh Wren,Cistothorus palustris,0,6,NT,CAN,99567.00,0.00,295799.00
Marsh Wren,Cistothorus palustris,0,5,OR,USA,89558.00,8265.00,193761.00
Marsh Wren,Cistothorus palustris,0,6,SK,CAN,88904.00,7699.00,208496.00
Marsh Wren,Cistothorus palustris,0,11,AB,CAN,78144.00,35067.00,145896.00
Marsh Wren,Cistothorus palustris,0,9,NV,USA,67654.00,2581.00,179629.00
Marsh Wren,Cistothorus palustris,0,23,WI,USA,56879.00,22265.00,103540.00
Marsh Wren,Cistothorus palustris,0,13,ON,CAN,38711.00,15572.00,72348.00
Marsh Wren,Cistothorus palustris,0,33,CA,USA,36665.00,0.00,117425.00
Marsh Wren,Cistothorus palustris,0,12,MN,USA,35289.00,10153.00,74813.00
Marsh Wren,Cistothorus palustris,0,9,ID,USA,34043.00,6000.00,76341.00
Marsh Wren,Cistothorus palustris,0,9,BC,CAN,30487.00,7133.00,65088.00
Marsh Wren,Cistothorus palustris,0,17,ND,USA,29713.00,5770.00,69799.00
Marsh Wren,Cistothorus palustris,0,11,MT,USA,28283.00,806.00,74075.00
Marsh Wren,Cistothorus palustris,0,10,AB,CAN,23017.00,0.00,81472.00
Marsh Wren,Cistothorus palustris,0,11,IA,USA,21314.00,0.00,71815.00
Marsh Wren,Cistothorus palustris,0,19,KS,USA,20989.00,0.00,78522.00
Marsh Wren,Cistothorus palustris,0,30,DE,USA,15186.00,684.00,40294.00
Marsh Wren,Cistothorus palustris,0,30,MA,USA,14965.00,0.00,45097.00
Marsh Wren,Cistothorus palustris,0,16,UT,USA,14303.00,0.00,47076.00
Marsh Wren,Cistothorus palustris,0,14,VT,USA,13777.00,0.00,44854.00
Marsh Wren,Cistothorus palustris,0,12,ON,CAN,12717.00,1639.00,28065.00
Marsh Wren,Cistothorus palustris,0,5,BC,CAN,12516.00,0.00,43983.00
Marsh Wren,Cistothorus palustris,0,30,CT,USA,12065.00,0.00,41572.00
Marsh Wren,Cistothorus palustris,0,8,MB,CAN,10000.00,0.00,32561.00
Marsh Wren,Cistothorus palustris,0,33,AZ,USA,9903.00,0.00,32325.00
Marsh Wren,Cistothorus palustris,0,10,UT,USA,9805.00,5156.00,16348.00
Marsh Wren,Cistothorus palustris,0,16,CO,USA,9706.00,651.00,24848.00
Marsh Wren,Cistothorus palustris,0,18,NE,USA,8525.00,0.00,27626.00
Marsh Wren,Cistothorus palustris,0,10,ID,USA,8043.00,0.00,27138.00
Marsh Wren,Cistothorus palustris,0,5,CA,USA,7999.00,0.00,22256.00
Marsh Wren,Cistothorus palustris,0,13,NY,USA,7804.00,460.00,19249.00
Marsh Wren,Cistothorus palustris,0,37,TX,USA,7010.00,0.00,23989.00
Marsh Wren,Cistothorus palustris,0,30,MD,USA,6213.00,0.00,14413.00
Marsh Wren,Cistothorus palustris,0,12,MB,CAN,6163.00,329.00,17622.00
Marsh Wren,Cistothorus palustris,0,22,MN,USA,6089.00,0.00,15704.00
Marsh Wren,Cistothorus palustris,0,14,ME,USA,5639.00,0.00,15708.00
Marsh Wren,Cistothorus palustris,0,12,QC,CAN,5268.00,0.00,14362.00
Marsh Wren,Cistothorus palustris,0,30,NJ,USA,4887.00,0.00,15641.00
Marsh Wren,Cistothorus palustris,0,10,CO,USA,4540.00,358.00,11170.00
Marsh Wren,Cistothorus palustris,0,30,NY,USA,4056.00,288.00,9403.00
Marsh Wren,Cistothorus palustris,0,22,IL,USA,3966.00,0.00,12668.00
Marsh Wren,Cistothorus palustris,0,17,SD,USA,3722.00,0.00,12049.00
Marsh Wren,Cistothorus palustris,0,10,WA,USA,2899.00,0.00,8648.00
Marsh Wren,Cistothorus palustris,0,23,MI,USA,2682.00,0.00,7417.00
Marsh Wren,Cistothorus palustris,0,30,NH,USA,2631.00,0.00,8366.00
Marsh Wren,Cistothorus palustris,0,10,OR,USA,2497.00,0.00,9350.00
Marsh Wren,Cistothorus palustris,0,19,SD,USA,2494.00,23.00,7126.00
Marsh Wren,Cistothorus palustris,0,12,WI,USA,2273.00,0.00,8407.00
Marsh Wren,Cistothorus palustris,0,12,MI,USA,1961.00,0.00,5323.00
Marsh Wren,Cistothorus palustris,0,18,CO,USA,1903.00,0.00,7740.00
Marsh Wren,Cistothorus palustris,0,22,IA,USA,1855.00,0.00,7344.00
Marsh Wren,Cistothorus palustris,0,33,NV,USA,1739.00,0.00,7931.00
Marsh Wren,Cistothorus palustris,0,17,MT,USA,1558.00,0.00,6936.00
Marsh Wren,Cistothorus palustris,0,27,GA,USA,1536.00,0.00,4842.00
Marsh Wren,Cistothorus palustris,0,14,QC,CAN,1125.00,0.00,4540.00
Marsh Wren,Cistothorus palustris,0,28,PA,USA,924.00,0.00,3831.00
Marsh Wren,Cistothorus palustris,0,14,NY,USA,904.00,0.00,3361.00
Marsh Wren,Cistothorus palustris,0,28,NY,USA,898.00,0.00,3541.00
Marsh Wren,Cistothorus palustris,0,13,QC,CAN,661.00,0.00,3069.00
Marsh Wren,Cistothorus palustris,0,31,FL,USA,390.00,0.00,1876.00
Marsh Wren,Cistothorus palustris,0,17,NE,USA,351.00,0.00,1136.00
Marsh Wren,Cistothorus palustris,0,23,IN,USA,302.00,0.00,1483.00
Marsh Wren,Cistothorus palustris,0,14,MA,USA,237.00,0.00,1007.00
Marsh Wren,Cistothorus palustris,0,13,PA,USA,237.00,0.00,1022.00
Marsh Wren,Cistothorus palustris,0,14,NH,USA,218.00,0.00,974.00
Marsh Wren,Cistothorus palustris,0,13,VT,USA,182.00,0.00,802.00
Marsh Wren,Cistothorus palustris,0,16,ID,USA,170.00,0.00,558.00
Marsh Wren,Cistothorus palustris,0,30,PA,USA,149.00,0.00,475.00
Marsh Wren,Cistothorus palustris,0,33,UT,USA,43.00,0.00,193.00
Marsh Wren,Cistothorus palustris,0,18,SD,USA,41.00,0.00,133.00
Marsh Wren,Cistothorus palustris,0,9,WY,USA,40.00,7.00,89.00
Marsh Wren,Cistothorus palustris,0,30,VT,USA,34.00,0.00,108.00
Marsh Wren,Cistothorus palustris,0,23,OH,USA,3.00,0.00,13.00
Carolina Wren,Thryothorus ludovicianus,0,27,GA,USA,1363721.00,804259.00,2175874.00
Carolina Wren,Thryothorus ludovicianus,0,27,FL,USA,1186749.00,685552.00,1944570.00
Carolina Wren,Thryothorus ludovicianus,0,27,NC,USA,893204.00,511142.00,1458707.00
Carolina Wren,Thryothorus ludovicianus,0,27,MS,USA,890686.00,515391.00,1468466.00
Carolina Wren,Thryothorus ludovicianus,0,25,TX,USA,802297.00,447467.00,1346664.00
Carolina Wren,Thryothorus ludovicianus,0,27,AL,USA,708018.00,419230.00,1151648.00
Carolina Wren,Thryothorus ludovicianus,0,31,FL,USA,673738.00,374029.00,1141067.00
Carolina Wren,Thryothorus ludovicianus,0,21,TX,USA,657054.00,343062.00,1133962.00
Carolina Wren,Thryothorus ludovicianus,0,27,SC,USA,600052.00,348268.00,976865.00
Carolina Wren,Thryothorus ludovicianus,0,29,NC,USA,511897.00,303038.00,832480.00
Carolina Wren,Thryothorus ludovicianus,0,26,LA,USA,501296.00,261502.00,891400.00
Carolina Wren,Thryothorus ludovicianus,0,29,GA,USA,496922.00,282853.00,803820.00
Carolina Wren,Thryothorus ludovicianus,0,24,TN,USA,455802.00,257456.00,751470.00
Carolina Wren,Thryothorus ludovicianus,0,28,TN,USA,454362.00,256791.00,746140.00
Carolina Wren,Thryothorus ludovicianus,0,25,AR,USA,453372.00,253006.00,755190.00
Carolina Wren,Thryothorus ludovicianus,0,24,KY,USA,442972.00,258665.00,735768.00
Carolina Wren,Thryothorus ludovicianus,0,25,LA,USA,433620.00,243423.00,712149.00
Carolina Wren,Thryothorus ludovicianus,0,28,KY,USA,402430.00,193953.00,764531.00
Carolina Wren,Thryothorus ludovicianus,0,29,VA,USA,364471.00,215649.00,596174.00
Carolina Wren,Thryothorus ludovicianus,0,28,WV,USA,351046.00,198042.00,596667.00
Carolina Wren,Thryothorus ludovicianus,0,24,MO,USA,330751.00,187947.00,550849.00
Carolina Wren,Thryothorus ludovicianus,0,26,AR,USA,319229.00,169366.00,563147.00
Carolina Wren,Thryothorus ludovicianus,0,29,SC,USA,306009.00,180567.00,507502.00
Carolina Wren,Thryothorus ludovicianus,0,28,AL,USA,271475.00,151332.00,450986.00
Carolina Wren,Thryothorus ludovicianus,0,28,VA,USA,231389.00,128869.00,392143.00
Carolina Wren,Thryothorus ludovicianus,0,24,AR,USA,196539.00,101716.00,338828.00
Carolina Wren,Thryothorus ludovicianus,0,27,TN,USA,187498.00,98057.00,320432.00
Carolina Wren,Thryothorus ludovicianus,0,27,VA,USA,177058.00,99209.00,292390.00
Carolina Wren,Thryothorus ludovicianus,0,21,OK,USA,167070.00,67395.00,320244.00
Carolina Wren,Thryothorus ludovicianus,0,28,GA,USA,160544.00,89313.00,270263.00
Carolina Wren,Thryothorus ludovicianus,0,25,OK,USA,158650.00,81363.00,285181.00
Carolina Wren,Thryothorus ludovicianus,0,28,NC,USA,148812.00,81614.00,250946.00
Carolina Wren,Thryothorus ludovicianus,0,30,MD,USA,143508.00,83470.00,226641.00
Carolina Wren,Thryothorus ludovicianus,0,28,PA,USA,134483.00,75937.00,228206.00
Carolina Wren,Thryothorus ludovicianus,0,24,IN,USA,134178.00,76530.00,225552.00
Carolina Wren,Thryothorus ludovicianus,0,26,MS,USA,132704.00,69652.00,237848.00
