"cell_id","cell_area","cell_sum","cell_sum_se","week","season","cell_area_sum","cell_sum_sum","cell_sum_sum_se"
7,5648,4928.82765638828,4.98136379304653,2018-08-31,"postbreeding_migration",40471,41483.3804146945,16.2641365150653
8,5587,3902.62271815538,3.66971862803123,2018-08-31,"postbreeding_migration",40471,41483.3804146945,16.2641365150653
1,1191,956.757987365127,2.87804026838623,2018-09-07,"postbreeding_migration",40471,43238.0640618354,17.1994066396836
2,5473,3707.6780102998,4.89102094611248,2018-09-07,"postbreeding_migration",40471,43238.0640618354,17.1994066396836
3,5595,7963.00700818002,9.16399339521037,2018-09-07,"postbreeding_migration",40471,43238.0640618354,17.1994066396836
4,5659,9425.45882350206,8.72380292099484,2018-09-07,"postbreeding_migration",40471,43238.0640618354,17.1994066396836
5,5659,6294.11589536071,5.95075493913232,2018-09-07,"postbreeding_migration",40471,43238.0640618354,17.1994066396836
6,5659,6048.13378375769,5.46224719362613,2018-09-07,"postbreeding_migration",40471,43238.0640618354,17.1994066396836
7,5648,5075.16622924805,5.00028186745323,2018-09-07,"postbreeding_migration",40471,43238.0640618354,17.1994066396836
8,5587,3767.74632412195,3.64423204801033,2018-09-07,"postbreeding_migration",40471,43238.0640618354,17.1994066396836
1,1191,951.018987193704,2.42399236188127,2018-09-14,"postbreeding_migration",40471,34576.5343927294,15.6472604305452
2,5473,3602.41006027162,4.4861475915434,2018-09-14,"postbreeding_migration",40471,34576.5343927294,15.6472604305452
3,5595,6243.20163682103,7.66834416152022,2018-09-14,"postbreeding_migration",40471,34576.5343927294,15.6472604305452
4,5659,7212.39898788929,8.28963478268618,2018-09-14,"postbreeding_migration",40471,34576.5343927294,15.6472604305452
5,5659,5222.71965190768,5.71119038050563,2018-09-14,"postbreeding_migration",40471,34576.5343927294,15.6472604305452
6,5659,4717.06331416965,5.15171675122031,2018-09-14,"postbreeding_migration",40471,34576.5343927294,15.6472604305452
7,5648,3923.90621495247,4.80516505195955,2018-09-14,"postbreeding_migration",40471,34576.5343927294,15.6472604305452
8,5587,2703.81553952396,3.01105638674148,2018-09-14,"postbreeding_migration",40471,34576.5343927294,15.6472604305452
1,1191,845.25878316164,2.10732059023858,2018-09-21,"postbreeding_migration",40471,24842.8056489378,12.5163792389137
2,5473,3118.55773699284,3.91080658293727,2018-09-21,"postbreeding_migration",40471,24842.8056489378,12.5163792389137
3,5595,4492.36517976224,5.95203339297887,2018-09-21,"postbreeding_migration",40471,24842.8056489378,12.5163792389137
4,5659,4872.395473212,6.25079106877228,2018-09-21,"postbreeding_migration",40471,24842.8056489378,12.5163792389137
5,5659,3604.02247826755,4.72405165090378,2018-09-21,"postbreeding_migration",40471,24842.8056489378,12.5163792389137
6,5659,3222.77231371403,4.40614564222298,2018-09-21,"postbreeding_migration",40471,24842.8056489378,12.5163792389137
7,5648,2774.40835696459,3.90755228197356,2018-09-21,"postbreeding_migration",40471,24842.8056489378,12.5163792389137
8,5587,1913.02532686293,2.32931369705707,2018-09-21,"postbreeding_migration",40471,24842.8056489378,12.5163792389137
1,1191,571.456548586488,1.67599830998733,2018-09-28,"postbreeding_migration",40471,13710.3786939904,8.1705463216475
2,5473,2192.15704613924,3.09865806133169,2018-09-28,"postbreeding_migration",40471,13710.3786939904,8.1705463216475
3,5595,2654.61354592443,4.30318829470851,2018-09-28,"postbreeding_migration",40471,13710.3786939904,8.1705463216475
4,5659,2624.32071124017,3.80485590550578,2018-09-28,"postbreeding_migration",40471,13710.3786939904,8.1705463216475
5,5659,1784.45174993575,2.69527944009298,2018-09-28,"postbreeding_migration",40471,13710.3786939904,8.1705463216475
6,5659,1503.20732878894,2.53739804628637,2018-09-28,"postbreeding_migration",40471,13710.3786939904,8.1705463216475
7,5648,1228.38523820043,2.19110022089322,2018-09-28,"postbreeding_migration",40471,13710.3786939904,8.1705463216475
8,5587,1151.78652517498,1.68789123855437,2018-09-28,"postbreeding_migration",40471,13710.3786939904,8.1705463216475
1,1191,297.565202564001,0.806916268837226,2018-10-05,"postbreeding_migration",40471,6254.9047017023,4.03747652880977
2,5473,826.091501653194,1.42257752488078,2018-10-05,"postbreeding_migration",40471,6254.9047017023,4.03747652880977
3,5595,1376.26633448899,2.14465761275799,2018-10-05,"postbreeding_migration",40471,6254.9047017023,4.03747652880977
4,5659,1681.18143734336,2.09274431288824,2018-10-05,"postbreeding_migration",40471,6254.9047017023,4.03747652880977
5,5659,661.28555829823,1.31945263342765,2018-10-05,"postbreeding_migration",40471,6254.9047017023,4.03747652880977
6,5659,518.912325307727,1.13090650219189,2018-10-05,"postbreeding_migration",40471,6254.9047017023,4.03747652880977
7,5648,374.004180692136,0.88697888011317,2018-10-05,"postbreeding_migration",40471,6254.9047017023,4.03747652880977
8,5587,519.598161354661,0.91684497275544,2018-10-05,"postbreeding_migration",40471,6254.9047017023,4.03747652880977
1,1191,17.5205701887608,0.1812650085231,2018-10-12,"postbreeding_migration",40471,1369.93758102134,1.65973894956412
2,5473,52.6553075537086,0.35949934451798,2018-10-12,"postbreeding_migration",40471,1369.93758102134,1.65973894956412
3,5595,518.549724213779,1.06132833583416,2018-10-12,"postbreeding_migration",40471,1369.93758102134,1.65973894956412
4,5659,596.05253085494,1.05294056544635,2018-10-12,"postbreeding_migration",40471,1369.93758102134,1.65973894956412
5,5659,69.1612059623003,0.365693485995706,2018-10-12,"postbreeding_migration",40471,1369.93758102134,1.65973894956412
6,5659,34.1830787211657,0.261852316521093,2018-10-12,"postbreeding_migration",40471,1369.93758102134,1.65973894956412
7,5648,17.7683311514556,0.208324236792884,2018-10-12,"postbreeding_migration",40471,1369.93758102134,1.65973894956412
8,5587,64.0468323752284,0.334421259591815,2018-10-12,"postbreeding_migration",40471,1369.93758102134,1.65973894956412
1,1191,2.17962834984064,0.0742232069796404,2018-10-19,"postbreeding_migration",40471,98.3575186748058,0.435473412714896
2,5473,3.66513431817293,0.079279540526193,2018-10-19,"postbreeding_migration",40471,98.3575186748058,0.435473412714896
3,5595,5.92048285901546,0.0945852464369519,2018-10-19,"postbreeding_migration",40471,98.3575186748058,0.435473412714896
4,5659,44.674555927515,0.275252132446391,2018-10-19,"postbreeding_migration",40471,98.3575186748058,0.435473412714896
5,5659,23.7261600270867,0.249476439997599,2018-10-19,"postbreeding_migration",40471,98.3575186748058,0.435473412714896
6,5659,17.8549118246883,0.174168431470812,2018-10-19,"postbreeding_migration",40471,98.3575186748058,0.435473412714896
7,5648,0.336645368486643,0.0236542023004072,2018-10-19,"postbreeding_migration",40471,98.3575186748058,0.435473412714896
8,5587,0,0,2018-10-19,"postbreeding_migration",40471,98.3575186748058,0.435473412714896
1,1191,0.508375734090805,0.0221829295328181,2018-10-26,"postbreeding_migration",40471,10.3845397252589,0.153502100492874
2,5473,1.21904592216015,0.0407830225116122,2018-10-26,"postbreeding_migration",40471,10.3845397252589,0.153502100492874
3,5595,0.630004815757275,0.0245433611684376,2018-10-26,"postbreeding_migration",40471,10.3845397252589,0.153502100492874
4,5659,5.10266322828829,0.0701497514160425,2018-10-26,"postbreeding_migration",40471,10.3845397252589,0.153502100492874
5,5659,2.87307710573077,0.125559511081886,2018-10-26,"postbreeding_migration",40471,10.3845397252589,0.153502100492874
6,5659,0.0513729192316532,0.01090882869903,2018-10-26,"postbreeding_migration",40471,10.3845397252589,0.153502100492874
7,5648,0,0,2018-10-26,"postbreeding_migration",40471,10.3845397252589,0.153502100492874
8,5587,0,0,2018-10-26,"postbreeding_migration",40471,10.3845397252589,0.153502100492874
1,1191,0.369852840900421,0.0175273732346317,2018-11-02,"postbreeding_migration",40471,1.11724671721458,0.0312247942432721
2,5473,0.747393876314163,0.0258414195242559,2018-11-02,"postbreeding_migration",40471,1.11724671721458,0.0312247942432721
3,5595,0,0,2018-11-02,"postbreeding_migration",40471,1.11724671721458,0.0312247942432721
4,5659,0,0,2018-11-02,"postbreeding_migration",40471,1.11724671721458,0.0312247942432721
5,5659,0,0,2018-11-02,"postbreeding_migration",40471,1.11724671721458,0.0312247942432721
6,5659,0,0,2018-11-02,"postbreeding_migration",40471,1.11724671721458,0.0312247942432721
7,5648,0,0,2018-11-02,"postbreeding_migration",40471,1.11724671721458,0.0312247942432721
8,5587,0,0,2018-11-02,"postbreeding_migration",40471,1.11724671721458,0.0312247942432721
1,1191,0.235460050404072,0.0172476117124097,2018-11-09,"postbreeding_migration",40471,0.698331192135811,0.0278338430825624
2,5473,0.462871141731739,0.0218458854469819,2018-11-09,"postbreeding_migration",40471,0.698331192135811,0.0278338430825624
3,5595,0,0,2018-11-09,"postbreeding_migration",40471,0.698331192135811,0.0278338430825624
4,5659,0,0,2018-11-09,"postbreeding_migration",40471,0.698331192135811,0.0278338430825624
5,5659,0,0,2018-11-09,"postbreeding_migration",40471,0.698331192135811,0.0278338430825624
6,5659,0,0,2018-11-09,"postbreeding_migration",40471,0.698331192135811,0.0278338430825624
7,5648,0,0,2018-11-09,"postbreeding_migration",40471,0.698331192135811,0.0278338430825624
8,5587,0,0,2018-11-09,"postbreeding_migration",40471,0.698331192135811,0.0278338430825624
1,1191,0.094550434499979,0.00864864677477943,2018-11-16,"nonbreeding",40471,0.391857068985701,0.019303445745942
2,5473,0.297306634485722,0.0172575759199148,2018-11-16,"nonbreeding",40471,0.391857068985701,0.019303445745942
3,5595,0,0,2018-11-16,"nonbreeding",40471,0.391857068985701,0.019303445745942
4,5659,0,0,2018-11-16,"nonbreeding",40471,0.391857068985701,0.019303445745942
5,5659,0,0,2018-11-16,"nonbreeding",40471,0.391857068985701,0.019303445745942
6,5659,0,0,2018-11-16,"nonbreeding",40471,0.391857068985701,0.019303445745942
7,5648,0,0,2018-11-16,"nonbreeding",40471,0.391857068985701,0.019303445745942
8,5587,0,0,2018-11-16,"nonbreeding",40471,0.391857068985701,0.019303445745942
1,1191,0.0741613768041134,0.00201893900107146,2018-11-23,"nonbreeding",40471,0.36331981793046,0.0152082655267263
2,5473,0.289158441126347,0.0150736599948839,2018-11-23,"nonbreeding",40471,0.36331981793046,0.0152082655267263
3,5595,0,0,2018-11-23,"nonbreeding",40471,0.36331981793046,0.0152082655267263
4,5659,0,0,2018-11-23,"nonbreeding",40471,0.36331981793046,0.0152082655267263
5,5659,0,0,2018-11-23,"nonbreeding",40471,0.36331981793046,0.0152082655267263
6,5659,0,0,2018-11-23,"nonbreeding",40471,0.36331981793046,0.0152082655267263
7,5648,0,0,2018-11-23,"nonbreeding",40471,0.36331981793046,0.0152082655267263
8,5587,0,0,2018-11-23,"nonbreeding",40471,0.36331981793046,0.0152082655267263
1,1191,0.0313816741108894,0.00757833840907551,2018-11-30,"nonbreeding",40471,0.390807665884495,0.059560256933477
2,5473,0.359425991773605,0.0590761626456842,2018-11-30,"nonbreeding",40471,0.390807665884495,0.059560256933477
3,5595,0,0,2018-11-30,"nonbreeding",40471,0.390807665884495,0.059560256933477
4,5659,0,0,2018-11-30,"nonbreeding",40471,0.390807665884495,0.059560256933477
5,5659,0,0,2018-11-30,"nonbreeding",40471,0.390807665884495,0.059560256933477
6,5659,0,0,2018-11-30,"nonbreeding",40471,0.390807665884495,0.059560256933477
7,5648,0,0,2018-11-30,"nonbreeding",40471,0.390807665884495,0.059560256933477
8,5587,0,0,2018-11-30,"nonbreeding",40471,0.390807665884495,0.059560256933477
1,1191,0.0562489032745361,0.0110083382507635,2018-12-07,"nonbreeding",40471,0.517910081893206,0.0410014124917764
2,5473,0.46166117861867,0.0394959784696819,2018-12-07,"nonbreeding",40471,0.517910081893206,0.0410014124917764
3,5595,0,0,2018-12-07,"nonbreeding",40471,0.517910081893206,0.0410014124917764
4,5659,0,0,2018-12-07,"nonbreeding",40471,0.517910081893206,0.0410014124917764
5,5659,0,0,2018-12-07,"nonbreeding",40471,0.517910081893206,0.0410014124917764
6,5659,0,0,2018-12-07,"nonbreeding",40471,0.517910081893206,0.0410014124917764
7,5648,0,0,2018-12-07,"nonbreeding",40471,0.517910081893206,0.0410014124917764
8,5587,0,0,2018-12-07,"nonbreeding",40471,0.517910081893206,0.0410014124917764
1,1191,0.036144845187664,0.0142097735079005,2018-12-14,"nonbreeding",40471,0.448581861332059,0.0597371127827245
2,5473,0.412437016144395,0.0580224523824193,2018-12-14,"nonbreeding",40471,0.448581861332059,0.0597371127827245
3,5595,0,0,2018-12-14,"nonbreeding",40471,0.448581861332059,0.0597371127827245
4,5659,0,0,2018-12-14,"nonbreeding",40471,0.448581861332059,0.0597371127827245
5,5659,0,0,2018-12-14,"nonbreeding",40471,0.448581861332059,0.0597371127827245
6,5659,0,0,2018-12-14,"nonbreeding",40471,0.448581861332059,0.0597371127827245
7,5648,0,0,2018-12-14,"nonbreeding",40471,0.448581861332059,0.0597371127827245
8,5587,0,0,2018-12-14,"nonbreeding",40471,0.448581861332059,0.0597371127827245
1,1191,0.0980180762708187,0.0225339597418175,2018-12-21,"nonbreeding",40471,0.633059399202466,0.109781585294888
2,5473,0.535041322931647,0.107444018578109,2018-12-21,"nonbreeding",40471,0.633059399202466,0.109781585294888
3,5595,0,0,2018-12-21,"nonbreeding",40471,0.633059399202466,0.109781585294888
4,5659,0,0,2018-12-21,"nonbreeding",40471,0.633059399202466,0.109781585294888
5,5659,0,0,2018-12-21,"nonbreeding",40471,0.633059399202466,0.109781585294888
6,5659,0,0,2018-12-21,"nonbreeding",40471,0.633059399202466,0.109781585294888
7,5648,0,0,2018-12-21,"nonbreeding",40471,0.633059399202466,0.109781585294888
8,5587,0,0,2018-12-21,"nonbreeding",40471,0.633059399202466,0.109781585294888
1,1191,0.222365394234657,0.0201732443622699,2018-12-28,"nonbreeding",40471,0.634074810892344,0.0528236937032473
2,5473,0.411709416657686,0.0488199019699408,2018-12-28,"nonbreeding",40471,0.634074810892344,0.0528236937032473
3,5595,0,0,2018-12-28,"nonbreeding",40471,0.634074810892344,0.0528236937032473
4,5659,0,0,2018-12-28,"nonbreeding",40471,0.634074810892344,0.0528236937032473
5,5659,0,0,2018-12-28,"nonbreeding",40471,0.634074810892344,0.0528236937032473
6,5659,0,0,2018-12-28,"nonbreeding",40471,0.634074810892344,0.0528236937032473
7,5648,0,0,2018-12-28,"nonbreeding",40471,0.634074810892344,0.0528236937032473
8,5587,0,0,2018-12-28,"nonbreeding",40471,0.634074810892344,0.0528236937032473
